"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image1","Input.image2","Input.image3","Input.image4","Input.image5","Input.image6","Input.image7","Input.image8","Input.image9","Input.image10","Input.image11","Input.image12","Answer.selected","Approve","Reject"
"32CAVSKPCEPPBQANLQRNT717GGG1U7","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3NAPMVF0ZWFWOKDGHO3RCITG9OY722","A13AA4ZKU2F2D0","Approved","Wed Feb 20 11:03:43 PST 2019","Wed Feb 20 11:08:41 PST 2019","Sat Feb 23 11:08:41 PST 2019","Wed Feb 20 11:50:16 PST 2019","","","298","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/12.jpg","image1|image12|image10|image6|image3|image5|image7|image11|image9"
"32CAVSKPCEPPBQANLQRNT717GGG1U7","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3RGU30DZTA8FFJIBSFB8UHCN6OEMJE","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:08 PST 2019","Wed Feb 20 11:09:36 PST 2019","Sat Feb 23 11:09:36 PST 2019","Wed Feb 20 11:50:16 PST 2019","","","388","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6253/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6250/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5154/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/12.jpg","image10|image2|image5|image9|image12|image6|image1|image3|image7|image11"
"3WA2XVDZEMH3TGEY1WOZKL6L2326ET","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","31LM9EDVOLSLX13B4GQ87W1NBEPJNC","AIWX8CTWASWI7","Approved","Wed Feb 20 11:05:15 PST 2019","Wed Feb 20 11:11:52 PST 2019","Sat Feb 23 11:11:52 PST 2019","Wed Feb 20 11:50:16 PST 2019","","","397","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/12.jpg","image6|image8|image10|image12|image3|image11|image2|image1"
"3WA2XVDZEMH3TGEY1WOZKL6L2326ET","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3D4CH1LGEATQHX9GV0M0SIENEXR9GZ","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:17 PST 2019","Wed Feb 20 11:13:37 PST 2019","Sat Feb 23 11:13:37 PST 2019","Wed Feb 20 11:50:16 PST 2019","","","620","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/12.jpg","image10|image3|image8|image5|image2|image11|image6"
"3WA2XVDZEMH3TGEY1WOZKL6L2326ET","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3ZV9H2YQQD70ZHA0TWP8N8XP8T6W33","A1DVKS3R9SLQ1H","Approved","Wed Feb 20 11:02:07 PST 2019","Wed Feb 20 11:02:36 PST 2019","Sat Feb 23 11:02:36 PST 2019","Wed Feb 20 11:50:16 PST 2019","","","29","88% (104/118)","100% (75/75)","100% (7/7)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1710/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5762/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7268/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7467/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/1711/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/5060/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7899/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/12.jpg","image3|image10|image2|image6|image8|image11|image1"
"3DW3BNF1GHI7Z5J8P1A743QY8TV8VN","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","36WLNQG78ZABLCSMNPA8JLO1PHEEBW","AJFS39RTZY3LC","Approved","Wed Feb 20 11:02:09 PST 2019","Wed Feb 20 11:02:30 PST 2019","Sat Feb 23 11:02:30 PST 2019","Wed Feb 20 11:50:16 PST 2019","","","21","100% (6/6)","100% (6/6)","100% (6/6)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/12.jpg","image1|image4|image6|image3|image9|image10|image11"
"3DW3BNF1GHI7Z5J8P1A743QY8TV8VN","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3K772S5NP8BLCPV8NHK45WRZKUJEHC","AUMY3AA0I92SR","Approved","Wed Feb 20 11:02:13 PST 2019","Wed Feb 20 11:06:50 PST 2019","Sat Feb 23 11:06:50 PST 2019","Wed Feb 20 11:50:17 PST 2019","","","277","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/12.jpg","image1|image6|image10|image5|image4|image3|image9"
"3DW3BNF1GHI7Z5J8P1A743QY8TV8VN","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3L0KT67Y8EG883QFYC8XGDQHBH5YSW","A3PABOW1OQ9MX1","Approved","Wed Feb 20 11:03:03 PST 2019","Wed Feb 20 11:06:41 PST 2019","Sat Feb 23 11:06:41 PST 2019","Wed Feb 20 11:50:17 PST 2019","","","218","100% (37/37)","100% (37/37)","100% (37/37)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6286/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7267/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2924/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6287/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5098/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8574/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/1054/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7178/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8086/12.jpg","image4|image3|image9|image1|image6|image7|image11"
"3DWGDA5POF4PO5ZNQG1SPT3QUNP1VW","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","36V4Q8R5ZK0W16MON5VHRIO9KJ6QM9","AUMY3AA0I92SR","Approved","Wed Feb 20 11:01:57 PST 2019","Wed Feb 20 11:03:26 PST 2019","Sat Feb 23 11:03:26 PST 2019","Wed Feb 20 11:50:17 PST 2019","","","89","100% (39/39)","100% (39/39)","100% (39/39)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/12.jpg","image7|image2|image11|image5|image1|image12|image3|image6"
"3DWGDA5POF4PO5ZNQG1SPT3QUNP1VW","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","38F5OAUN5NC03AGY096YZMZIY7FH7T","AIWX8CTWASWI7","Approved","Wed Feb 20 11:02:48 PST 2019","Wed Feb 20 11:03:12 PST 2019","Sat Feb 23 11:03:12 PST 2019","Wed Feb 20 11:50:17 PST 2019","","","24","100% (94/94)","100% (94/94)","100% (26/26)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/12.jpg","image6|image2|image5|image1|image12|image3|image7"
"3DWGDA5POF4PO5ZNQG1SPT3QUNP1VW","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","3Z9WI9EOZZOOYPNIJ3V73R444RFHKZ","A1DVKS3R9SLQ1H","Approved","Wed Feb 20 11:03:07 PST 2019","Wed Feb 20 11:03:41 PST 2019","Sat Feb 23 11:03:41 PST 2019","Wed Feb 20 11:50:17 PST 2019","","","34","88% (104/118)","100% (75/75)","100% (7/7)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6251/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7465/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/7468/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/7500/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/tamil/2923/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/8572/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7179/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/hindi/8683/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/12.jpg","image1|image8|image12|image2|image3|image11|image10|image6|image7|image5"
"3OREP8RUT2B7J6RK3IVVV4DPTKSBG0","3VU3J1KUFBZQ5KTJXWRWFDC1JT7TG8","Select images that show a wedding","Click on the images that depict a wedding.  We are interested in both Indian weddings and Western-style weddings.","image, classification, wedding","$0.01","Wed Feb 20 11:00:38 PST 2019","3","BatchId:3539142;OriginalHitTemplateId:928390875;","3600","259200","Wed Feb 27 11:00:38 PST 2019","","","39GAF6DQWR0RAPWGGI6TDDZE30R1V7","AJFS39RTZY3LC","Approved","Wed Feb 20 11:03:10 PST 2019","Wed Feb 20 11:03:23 PST 2019","Sat Feb 23 11:03:23 PST 2019","Wed Feb 20 11:50:17 PST 2019","","","13","100% (6/6)","100% (6/6)","100% (6/6)","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7180/01.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8087/02.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8085/03.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/gujarati/7266/04.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/05.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/bengali/6252/06.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/malayalam/2320/07.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/marathi/7868/08.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-european-language/spanish/5763/09.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/8084/10.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/telugu/5153/11.jpg","https://s3.amazonaws.com/nets213-hw5/weddings-indian-languages/punjabi/7900/12.jpg","image4|image8|image2|image7|image10"
